,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
10,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.2803349734288616,0.404145188432738,0.404145188432738,0.404145188432738,0.377072594216369,0.35,0.35,0.35,0.35,0.2760362971081845,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2987436867076458,0.35,0.35,0.35,0.2760362971081844,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.2474873734152916,0.2474873734152916,0.175,0.175,0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782623792124926,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.18853629710818448,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.2247799838158302,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.38624368670764575,0.5249999999999999,0.5249999999999999,0.5249999999999999,0.5249999999999999,0.26249999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.202072594216369,0.2760362971081845,0.35,0.35,0.35,0.35,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.35,0.35,0.35,0.35,0.35,0.2987436867076458,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2474873734152916
11,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.0782623792124926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.0,0.0,0.175,0.175,0.175,0.175,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.35,0.35,0.35,0.26249999999999996,0.175,0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237436867076458,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.1237436867076458,0.0,0.0,0.0,0.0,0.0782623792124926,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1657623792124926,0.175,0.175,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2112436867076458,0.175,0.175,0.175,0.1885362971081844,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1565247584249852,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.3585973526413542,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.202072594216369,0.0,0.0,0.0,0.0875,0.175,0.175,0.175,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.175,0.175,0.175,0.175,0.1657623792124926,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.0782623792124926,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237436867076458,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2474873734152916
13,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.2760362971081845,0.35,0.35,0.35,0.35,0.2760362971081845,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.175,0.35,0.35,0.35,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.2474873734152916,0.35,0.35,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782623792124926,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.18853629710818448,0.175,0.175,0.175,0.0875,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.3258162809240147,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2112436867076458,0.175,0.175,0.175,0.175,0.1657623792124926,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.0782623792124926,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.5051814855409225,0.606217782649107,0.606217782649107,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.2760362971081845,0.35,0.35,0.35,0.35,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.35,0.35,0.35,0.35,0.35,0.175,0.0,0.0,0.0,0.0,0.0
14,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2112436867076458,0.175,0.175,0.175,0.1885362971081844,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.3222871376374778,0.4695742752749556,0.4695742752749556,0.4695742752749556,0.5378960289620313,0.606217782649107,0.606217782649107,0.606217782649107,0.606217782649107,0.3906088913245534,0.175,0.175,0.175,0.26249999999999996,0.35,0.35,0.35,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.175,0.175,0.175,0.175,0.2440247584249852,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.2440247584249852,0.175,0.175,0.0875,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832
15,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2112436867076458,0.175,0.175,0.175,0.1885362971081844,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.3222871376374778,0.4695742752749556,0.4695742752749556,0.4695742752749556,0.5378960289620313,0.606217782649107,0.606217782649107,0.606217782649107,0.606217782649107,0.3906088913245534,0.175,0.175,0.175,0.26249999999999996,0.35,0.35,0.35,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.175,0.175,0.175,0.175,0.2440247584249852,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.2440247584249852,0.175,0.175,0.0875,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832
16,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.3031088913245535,0.606217782649107,0.606217782649107,0.606217782649107,0.606217782649107,0.606217782649107,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2987436867076458,0.35,0.35,0.35,0.2760362971081844,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.35,0.35,0.35,0.35,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.2440247584249852,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.3585973526413542,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.2895725942163689,0.175,0.175,0.175,0.26249999999999996,0.35,0.35,0.35,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.3031088913245535,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0875,0.175,0.175,0.175,0.175,0.1657623792124926,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1657623792124926,0.175,0.175,0.18853629710818448,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832
17,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.2760362971081845,0.35,0.35,0.35,0.35,0.2760362971081845,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.175,0.35,0.35,0.35,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.2474873734152916,0.35,0.35,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782623792124926,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.18853629710818448,0.175,0.175,0.175,0.0875,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.3258162809240147,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2112436867076458,0.175,0.175,0.175,0.175,0.1657623792124926,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.0782623792124926,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.5051814855409225,0.606217782649107,0.606217782649107,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.2760362971081845,0.35,0.35,0.35,0.35,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.35,0.35,0.35,0.35,0.35,0.175,0.0,0.0,0.0,0.0,0.0
18,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2112436867076458,0.175,0.175,0.175,0.1885362971081844,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.3222871376374778,0.4695742752749556,0.4695742752749556,0.4695742752749556,0.5378960289620313,0.606217782649107,0.606217782649107,0.606217782649107,0.606217782649107,0.3906088913245534,0.175,0.175,0.175,0.26249999999999996,0.35,0.35,0.35,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.175,0.175,0.175,0.175,0.2440247584249852,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.2440247584249852,0.175,0.175,0.0875,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832
19,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.2803349734288616,0.404145188432738,0.404145188432738,0.404145188432738,0.377072594216369,0.35,0.35,0.35,0.35,0.377072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.38624368670764575,0.5249999999999999,0.5249999999999999,0.5249999999999999,0.36353629710818436,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.2474873734152916,0.2474873734152916,0.35,0.35,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2347871376374778,0.4695742752749556,0.4695742752749556,0.4695742752749556,0.43685973185384674,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.289572594216369,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.0,0.0,0.3031088913245535,0.606217782649107,0.606217782649107,0.5051814855409225,0.404145188432738,0.404145188432738,0.404145188432738,0.3258162809240147,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2987436867076458,0.35,0.35,0.35,0.35,0.2532623792124926,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.0782623792124926,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.5051814855409225,0.606217782649107,0.606217782649107,0.404145188432738,0.404145188432738,0.404145188432738,0.3031088913245535,0.202072594216369,0.202072594216369,0.202072594216369,0.2760362971081845,0.35,0.35,0.35,0.35,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.35,0.35,0.35,0.35,0.35,0.2987436867076458,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2474873734152916
20,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2112436867076458,0.175,0.175,0.175,0.1885362971081844,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.3222871376374778,0.4695742752749556,0.4695742752749556,0.4695742752749556,0.5378960289620313,0.606217782649107,0.606217782649107,0.606217782649107,0.606217782649107,0.3906088913245534,0.175,0.175,0.175,0.26249999999999996,0.35,0.35,0.35,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.175,0.175,0.175,0.175,0.2440247584249852,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.2440247584249852,0.175,0.175,0.0875,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832
21,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2112436867076458,0.175,0.175,0.175,0.1885362971081844,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.3222871376374778,0.4695742752749556,0.4695742752749556,0.4695742752749556,0.5378960289620313,0.606217782649107,0.606217782649107,0.606217782649107,0.606217782649107,0.3906088913245534,0.175,0.175,0.175,0.26249999999999996,0.35,0.35,0.35,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.175,0.175,0.175,0.175,0.2440247584249852,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.2440247584249852,0.175,0.175,0.0875,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832
22,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2112436867076458,0.175,0.175,0.175,0.1885362971081844,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.3222871376374778,0.4695742752749556,0.4695742752749556,0.4695742752749556,0.5378960289620313,0.606217782649107,0.606217782649107,0.606217782649107,0.606217782649107,0.3906088913245534,0.175,0.175,0.175,0.26249999999999996,0.35,0.35,0.35,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.175,0.175,0.175,0.175,0.2440247584249852,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.2440247584249852,0.175,0.175,0.0875,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832
23,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2112436867076458,0.175,0.175,0.175,0.1885362971081844,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.0,0.0,0.175,0.175,0.175,0.175,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.3315247584249852,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.3585973526413542,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.37707259421636885,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.175,0.175,0.175,0.175,0.1657623792124926,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1657623792124926,0.175,0.175,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832
24,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.1565247584249852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.0,0.0,0.175,0.175,0.175,0.175,0.5249999999999999,0.5249999999999999,0.5249999999999999,0.5249999999999999,0.5249999999999999,0.5249999999999999,0.5249999999999999,0.34076237921249264,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.36353629710818436,0.5249999999999999,0.5249999999999999,0.5249999999999999,0.35,0.175,0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1565247584249852,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.3315247584249852,0.35,0.35,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.1237436867076458,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2474873734152916
25,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2112436867076458,0.175,0.175,0.175,0.1885362971081844,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.0,0.0,0.175,0.175,0.175,0.175,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.3315247584249852,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.3585973526413542,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.37707259421636885,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.175,0.175,0.175,0.175,0.1657623792124926,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1657623792124926,0.175,0.175,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832
26,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1792986763206771,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.2112436867076458,0.175,0.175,0.175,0.1885362971081844,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.202072594216369,0.0,0.0,0.175,0.175,0.175,0.175,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.3315247584249852,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.3585973526413542,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.37707259421636885,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.175,0.175,0.175,0.175,0.1657623792124926,0.1565247584249852,0.1565247584249852,0.1565247584249852,0.1657623792124926,0.175,0.175,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832
27,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.25756105553316966,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.202072594216369,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.3349873734152916,0.175,0.175,0.175,0.2895725942163689,0.404145188432738,0.404145188432738,0.404145188432738,0.3031088913245535,0.202072594216369,0.202072594216369,0.0,0.0,0.175,0.175,0.175,0.175,0.35,0.35,0.35,0.43749999999999994,0.5249999999999999,0.5249999999999999,0.5249999999999999,0.4190247584249852,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.3585973526413542,0.404145188432738,0.404145188432738,0.404145188432738,0.404145188432738,0.37707259421636885,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.2760362971081845,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875,0.175,0.175,0.175,0.175,0.2440247584249852,0.3130495168499704,0.3130495168499704,0.3130495168499704,0.3315247584249852,0.35,0.35,0.2760362971081844,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.0,0.1010362971081845,0.202072594216369,0.202072594216369,0.202072594216369,0.1010362971081845,0.0,0.0,0.0,0.0,0.1237436867076458,0.2474873734152916,0.2474873734152916,0.2474873734152916,0.3258162809240147,0.404145188432738,0.404145188432738,0.404145188432738,0.202072594216369,0.0,0.0,0.0,0.0,0.0,0.2474873734152916,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832,0.4949747468305832
